Timestamp,Pitch,Roll,Yaw
2394.0828621250002,0.0,-0.0,-0.0
2400.444450125,-0.29254262228440475,0.40865646767596786,-0.4386859345517979
2402.343877625,0.43034428687142856,-0.023045357246822457,-1.0395119296057935
2397.881726416667,-0.6357207016547273,0.41107734232420895,-0.5492325579161981
2401.439388625,0.24759108824790996,1.7531709887804698,1.0237839561559627
2398.60532025,0.5834462447719422,1.8995410491762195,1.012346778695603
2396.49484175,-1.3617097482252447,-0.806558408506645,-0.8815578679710058
2399.50981175,-0.5178222893203372,0.32786505506346025,-0.25581008326554766
2394.0225630416667,-1.3140363660145742,-0.6902377362914205,-0.5631782001388529
2402.0122316250004,-0.48231558624346915,-0.01755287230908159,-0.679007584039272
2395.077804416667,-1.2888758886317788,-0.4404484900372216,-0.3670379897969616
2396.13304475,-1.2569912707357045,-0.5320938470749618,-0.4770952261957192
2398.24352425,-0.5509774031714189,1.3131292264140628,0.6367328327631265
2400.5650491250003,0.0577864763530984,1.5170587429378344,1.2973005311749384
2397.911876416667,-0.6939063646723271,0.9604733723357658,0.32145997431712886
2395.8616964166667,-1.2798538956193328,-0.448416147768145,-0.3823102355696151
2395.228552416667,-1.2799953549218706,-0.42376527552528825,-0.35143513793545134
2394.535108125,-1.3109795647697675,-0.5027734359897993,-0.4192194976364608
2399.8414577500002,0.008787572829476353,1.4987235937044685,1.5494618091475245
2400.836396125,-0.23689333268488336,1.4037372604394014,1.7926714419799115
2398.1530752500003,0.5306451487097024,1.5302445707434005,1.4968775952893039
2394.7763051250004,-1.3026735944079424,-0.42859781416667225,-0.35254330011601864
2395.921996416667,-1.293415113435442,-0.5225688550940378,-0.4563657301471745
2397.700828416667,-0.7701942135661762,0.868828342982116,0.11480517694868839
2400.203253125,-0.5220052793001342,0.41804399529435443,-0.3314077967273944
2403.067467375,0.27464072778231824,0.01773275505994236,-1.018021539791612
2397.369181416667,-0.518548454614373,1.281545565389738,0.4372790607260578
2402.675523625,0.33209779620502694,0.006391772423687183,-0.9536585176524214
2400.806246125,-0.023540440143461697,1.4239138393091362,1.9306031982751233
2399.11786575,-0.555375962801689,1.3040675741274927,1.2460563670425326
2402.8865706250003,0.3011196287494503,0.0007541672214841508,-0.9888700902702037
2397.00738675,0.8968950576118766,2.8487239858333355,0.33070661873495255
2399.60026075,0.1609704487229885,0.12955844816122963,-1.20937161597579
2397.03753675,0.7186730036424742,2.571476250718924,0.4618686801844798
2397.218433416667,-0.684288200869812,0.24025762344269613,-0.5439496665973268
2395.5300504166667,-1.280927538273796,-0.43039647826497307,-0.3561672962846892
2399.90175675,0.40496189360476004,1.5877304130859706,1.8401025356413288
2399.44951175,-0.7162543109791919,1.180962020796456,1.0476238673741751
2402.132830625,0.17763663382829672,-0.13195149434916564,-1.0325022068295657
2394.9270541250003,-1.2900698535800075,-0.439247273080547,-0.3631271485860587
2400.354001125,-0.07137069741682243,-0.011904725474150881,-1.1993704810535306
2396.34409275,-1.1879869919912243,-0.598487519041647,-0.6114526403891896
2394.746156125,-1.3057331242405115,-0.4347415159637341,-0.3587129596605049
2398.75606825,0.18964330914929542,1.4136245446136853,1.503766820770431
2398.7862182500003,-0.19978945132837184,1.5709154896643178,1.281915128930368
2395.741098416667,-1.2776290183924561,-0.42814743847896364,-0.3546018474343325
2402.162979625,0.3384690051020846,-0.13258233299543282,-1.0686583602472968
2397.1882834166668,-0.704492540631154,0.8676534289130613,0.1424215761089394
2402.5850746250003,0.3739225396398672,0.0064377976574382404,-0.9467218551783576
2402.7056726250003,0.3204801034154415,0.00572358400793349,-0.9556485440448103
2395.6506484166666,-1.2783675120950746,-0.43460013094131683,-0.36038308879649084
2400.625348125,0.33367847291305897,1.6863826943037576,1.573523046997652
2395.831547416667,-1.2780582546334593,-0.4333267190621838,-0.3644597311045787
2396.2837937500003,-1.2014933606579192,-0.6295127286246714,-0.6259163323896022
2394.716006125,-1.3066890989218884,-0.44115167557095286,-0.3646355884249643
2398.3339732500003,-0.2888678790857237,-0.03154549203839828,-0.8700704891901252
2396.85663775,0.7768857284925904,2.7851777735501217,0.4391778819850689
2401.2584916250003,-0.44277508550749656,0.4666609625679502,-0.43507182990034365
2403.0071686250003,0.28403869157957856,0.013183005428721261,-1.010013417691699
2396.0124454166667,-1.2842612684423427,-0.5364370617170243,-0.4638010672712553
2397.761128416667,-0.3145576333923849,0.06222502879928752,-0.9773711648769803
2400.414300125,-0.20684417676979058,0.20701532746346957,-0.8297112482078357
2394.685856125,-1.3086604122524195,-0.44998641038375253,-0.37275681458453763
2401.137892625,-0.11664037525112808,-0.09383439500920794,-1.198276316831661
2399.47966175,-0.7577485887671924,0.7117906802053765,0.342709595811108
2402.193129625,0.4672582189606923,-0.12726140926003413,-1.0894649801873357
2398.87666725,-0.7752532352627922,0.25490719000370665,-0.3244655284285903
2397.610379416667,0.14014541207491613,1.3772040282972815,1.6091556181625872
2400.293702125,-0.13946891194583383,0.0433093483067439,-1.0999908866917893
2402.374027625,0.42286089035631425,-0.006641303156538749,-1.0243787420248807
2396.0425954166667,-1.27643291189276,-0.522361248658249,-0.4516440232451493
