Timestamp,X,Y,Z
2400.04497075,0.8995361328125,4.2953643798828125,0.21612548828125
2396.85663775,5.06756591796875,3.602691650390625,-0.5365142822265625
2401.673050625,0.422393798828125,1.8494720458984375,-0.394439697265625
2395.194633416667,-0.1198577880859375,0.9512481689453125,-0.260406494140625
2396.31394275,-0.441131591796875,0.8019256591796875,-0.372650146484375
2402.656678625,0.0390472412109375,-0.200531005859375,-1.016876220703125
2402.758437625,0.0281982421875,-0.2752227783203125,-0.99664306640625
2398.34904825,4.3889617919921875,1.1178436279296875,7.7255096435546875
2402.5549246250002,0.012725830078125,-0.2421875,-0.943756103515625
2394.1770811250003,-0.1503448486328125,0.985321044921875,-0.20465087890625
2401.232111625,2.09210205078125,-0.8299560546875,1.4055938720703125
2402.113985625,0.4434661865234375,-0.0526885986328125,-0.226226806640625
2403.165455375,0.0833587646484375,-0.447052001953125,-1.0658111572265625
2402.249658625,-0.037017822265625,-0.972412109375,-1.065673828125
2397.195823416667,10.256546020507812,2.9621124267578125,4.2888946533203125
2394.889369125,-0.12799072265625,0.9500885009765625,-0.2526092529296875
2398.6882342500003,-0.8233184814453125,6.99542236328125,-1.357330322265625
2400.214558125,3.5342559814453125,1.174041748046875,3.6179351806640625
2394.9911231250003,-0.1218109130859375,0.9603118896484375,-0.2445068359375
2400.282397125,1.7783966064453125,-0.306365966796875,2.54632568359375
2399.4344367500003,9.733993530273438,9.030792236328125,2.5989532470703125
2395.4999004166666,-0.119049072265625,0.9639739990234375,-0.2683563232421875
2400.859010125,5.9987335205078125,5.8352508544921875,1.5877532958984375
2394.618022125,-0.109405517578125,0.9564208984375,-0.25341796875
2400.723337125,-0.57061767578125,2.5992889404296875,-1.5364227294921875
2402.4531716250003,0.032440185546875,-0.23089599609375,-0.904632568359375
2399.46835675,10.328582763671875,5.9773101806640625,3.8582305908203125
2395.771247416667,-0.1333770751953125,0.9653778076171875,-0.2548065185546875
2402.419251625,0.1176910400390625,-0.3016357421875,-0.90191650390625
2395.533819416667,-0.119110107421875,0.9572296142578125,-0.259368896484375
2396.65312975,3.2241058349609375,-0.1777801513671875,0.63482666015625
2399.4005177500003,4.0478515625,6.476043701171875,1.8669281005859375
2396.99231175,-0.3458251953125,3.73919677734375,-3.3681640625
2394.0414080416667,-0.1401824951171875,0.9365081787109375,-0.2230224609375
2395.160718416667,-0.1111602783203125,0.95977783203125,-0.2660675048828125
2402.0122316250004,1.0406036376953125,0.04986572265625,0.3914947509765625
2401.978312625,1.1185302734375,0.46234130859375,0.58441162109375
2402.2835786250002,0.1087646484375,-0.4239654541015625,-1.5581207275390625
2395.737328416667,-0.1308441162109375,0.95318603515625,-0.25189208984375
2403.131536375,0.002593994140625,-0.1726837158203125,-0.9294586181640625
2395.398146416667,-0.1221771240234375,0.9615325927734375,-0.25946044921875
2403.029783625,-0.026763916015625,-0.26861572265625,-0.9460601806640625
2396.7548837500003,6.4795989990234375,0.878204345703125,1.87615966796875
2397.263657416667,5.269989013671875,-3.492431640625,9.3111572265625
2399.29876375,-1.7469482421875,7.2685546875,0.222900390625
2400.5876631250003,3.1069793701171875,3.36773681640625,-0.0452117919921875
2396.78880375,6.5059051513671875,1.62274169921875,2.0033721923828125
